treatment,datelist,lightlist,animal,fra,len
FR,0401_c1v1,FF,2,4608,5
FR,0401_c1v1,FF,2,4622,11
FR,0401_c1v1,FF,2,4654,5
FR,0401_c1v1,FF,2,4671,7
FR,0401_c1v1,FF,3,45,10
FR,0401_c1v1,FF,3,58,9
FR,0401_c1v1,FF,3,69,7
FR,0401_c1v1,FF,3,125,5
FR,0401_c1v1,FF,3,146,9
FR,0401_c1v1,FF,3,170,5
FR,0401_c1v1,FF,3,190,9
FR,0401_c1v1,FF,3,218,18
FR,0401_c1v1,FF,3,240,10
FR,0401_c1v1,FF,3,261,8
FR,0401_c1v1,FF,3,299,28
FR,0401_c1v1,FF,3,312,8
FR,0401_c1v1,FF,3,342,19
FR,0401_c1v1,FF,3,752,6
FR,0401_c1v1,FF,3,788,8
FR,0401_c1v1,FF,3,820,5
FR,0401_c1v1,FF,3,850,14
FR,0401_c1v1,FF,3,865,10
FR,0401_c1v1,FF,3,877,10
FR,0401_c1v1,FF,3,907,24
FR,0401_c1v1,FF,3,923,14
FR,0401_c1v1,FF,3,931,6
FR,0401_c1v1,FF,3,948,12
FR,0401_c1v1,FF,3,979,8
FR,0401_c1v1,FF,3,992,11
FR,0401_c1v1,FF,3,1027,33
FR,0401_c1v1,FF,3,1080,15
FR,0401_c1v1,FF,3,1658,8
FR,0401_c1v1,FF,3,1717,32
FR,0401_c1v1,FF,3,1737,8
FR,0401_c1v1,FF,3,1771,14
FR,0401_c1v1,FF,3,1790,11
FR,0401_c1v1,FF,3,2224,5
FR,0401_c1v1,FF,3,2449,12
FR,0401_c1v1,FF,3,2896,5
FR,0401_c1v1,FF,3,3009,6
FR,0401_c1v1,FF,3,3134,6
FR,0401_c1v1,FF,3,3629,10
FR,0401_c1v1,FF,3,3912,5
FR,0401_c1v1,FF,3,4336,6
FR,0401_c1v1,FF,3,4526,8
FR,0401_c1v1,FF,3,4658,7
FR,0401_c1v1,FF,5,734,12
FR,0401_c1v1,FF,5,760,18
FR,0401_c1v1,FF,5,779,13
FR,0401_c1v1,FF,5,805,11
FR,0401_c1v1,FF,5,830,19
FR,0401_c1v1,FF,5,865,12
FR,0401_c1v1,FF,5,885,11
FR,0401_c1v1,FF,5,898,10
FR,0401_c1v1,FF,5,916,11
FR,0401_c1v1,FF,5,928,10
FR,0401_c1v1,FF,5,938,5
FR,0401_c1v1,FF,5,1064,5
FR,0401_c1v1,FF,5,2184,5
FR,0401_c1v1,FF,5,2205,7
FR,0401_c1v1,FF,5,2282,6
FR,0401_c1v1,FF,5,2312,5
FR,0401_c1v1,FF,5,3198,5
FR,0401_c1v1,FF,5,3631,6
FR,0401_c1v1,FF,5,3658,5
FR,0401_c1v1,FF,5,3687,8
FR,0401_c1v1,FF,5,3736,6
FR,0401_c1v1,FF,5,3767,8
FR,0401_c1v1,FF,5,4368,9
FR,0401_c1v1,FF,5,4381,10
FR,0401_c1v1,FF,5,4440,8
FR,0401_c1v1,FF,5,4455,7
FR,0401_c1v1,FF,5,4482,15
FR,0401_c1v1,FF,5,4644,21
FR,0401_c1v1,FF,6,1643,18
FR,0401_c1v1,FF,6,1662,10
FR,0401_c1v1,FF,6,1669,5
FR,0401_c1v1,FF,6,2500,6
FR,0401_c1v1,FF,6,3960,10
FR,0401_c1v1,FF,6,4377,8
FR,0401_c1v1,FF,6,4428,9
FR,0401_c1v1,FF,6,4451,12
FR,0401_c1v1,FF,6,4464,11
FR,0401_c1v1,FF,6,4472,6
FR,0401_c1v1,FF,6,4482,7
FR,0401_c1v1,FF,6,4500,5
FR,0401_c1v1,FF,6,4509,7
FR,0401_c1v1,FF,6,4540,28
FR,0401_c1v1,FF,6,4553,10
FR,0401_c1v1,FF,6,4568,10
FR,0401_c1v1,FF,6,4575,5
FR,0401_c1v1,FF,6,4604,24
FR,0401_c1v1,FF,6,4619,13
FR,0401_c1v1,FF,6,4631,7
FR,0401_c1v1,FF,6,4648,7
FR,0401_c1v1,FF,6,4655,5
FR,0401_c1v1,FF,6,4666,6
FR,0401_c1v1,FF,6,4676,5
FR,0401_c1v1,im,1,651,5
FR,0401_c1v1,im,1,660,7
FR,0401_c1v1,im,1,1318,7
FR,0401_c1v1,im,1,1802,14
FR,0401_c1v1,im,1,1817,8
FR,0401_c1v1,im,1,1827,8
FR,0401_c1v1,im,1,1857,5
FR,0401_c1v1,im,1,1891,21
FR,0401_c1v1,im,1,1912,17
FR,0401_c1v1,im,1,1928,6
FR,0401_c1v1,im,1,1946,5
FR,0401_c1v1,im,1,2048,8
FR,0401_c1v1,im,1,2068,18
FR,0401_c1v1,im,1,2120,8
FR,0401_c1v1,im,1,2148,10
FR,0401_c1v1,im,1,2549,9
FR,0401_c1v1,im,1,2559,5
FR,0401_c1v1,im,1,2667,8
FR,0401_c1v1,im,1,2755,6
FR,0401_c1v1,im,1,2840,5
FR,0401_c1v1,im,1,2865,11
FR,0401_c1v1,im,1,2876,9
FR,0401_c1v1,im,1,2889,11
FR,0401_c1v1,im,1,3256,10
FR,0401_c1v1,im,1,4066,5
FR,0401_c1v1,im,2,4195,5
FR,0401_c1v1,im,3,377,30
FR,0401_c1v1,im,3,395,8
FR,0401_c1v1,im,3,426,24
FR,0401_c1v1,im,3,441,13
FR,0401_c1v1,im,3,464,16
FR,0401_c1v1,im,3,473,7
FR,0401_c1v1,im,3,485,10
FR,0401_c1v1,im,3,526,39
FR,0401_c1v1,im,3,546,16
FR,0401_c1v1,im,3,577,25
FR,0401_c1v1,im,3,606,27
FR,0401_c1v1,im,3,659,49
FR,0401_c1v1,im,3,693,27
FR,0401_c1v1,im,3,705,6
FR,0401_c1v1,im,3,716,7
FR,0401_c1v1,im,3,1118,8
FR,0401_c1v1,im,3,1167,5
FR,0401_c1v1,im,3,1174,5
FR,0401_c1v1,im,3,1246,8
FR,0401_c1v1,im,3,1808,12
FR,0401_c1v1,im,3,1854,32
FR,0401_c1v1,im,3,1872,11
FR,0401_c1v1,im,3,1898,24
FR,0401_c1v1,im,3,1918,18
FR,0401_c1v1,im,3,1963,39
FR,0401_c1v1,im,3,1978,9
FR,0401_c1v1,im,3,1993,12
FR,0401_c1v1,im,3,2007,9
FR,0401_c1v1,im,3,2064,13
FR,0401_c1v1,im,3,2094,21
FR,0401_c1v1,im,3,2105,8
FR,0401_c1v1,im,3,2147,13
FR,0401_c1v1,im,3,2881,15
FR,0401_c1v1,im,3,3352,24
FR,0401_c1v1,im,3,3395,9
FR,0401_c1v1,im,3,4109,6
FR,0401_c1v1,im,3,4238,5
FR,0401_c1v1,im,3,4261,5
FR,0401_c1v1,im,3,4270,6
FR,0401_c1v1,im,5,415,29
FR,0401_c1v1,im,5,450,6
FR,0401_c1v1,im,5,457,5
FR,0401_c1v1,im,5,476,11
FR,0401_c1v1,im,5,492,7
FR,0401_c1v1,im,5,502,8
FR,0401_c1v1,im,5,520,5
FR,0401_c1v1,im,5,537,11
FR,0401_c1v1,im,5,552,6
FR,0401_c1v1,im,5,580,15
FR,0401_c1v1,im,5,587,5
FR,0401_c1v1,im,5,595,6
FR,0401_c1v1,im,5,626,24
FR,0401_c1v1,im,5,640,9
FR,0401_c1v1,im,5,655,12
FR,0401_c1v1,im,5,683,12
FR,0401_c1v1,im,5,702,6
FR,0401_c1v1,im,5,1103,11
FR,0401_c1v1,im,5,2108,723
FR,0401_c1v1,im,5,2121,8
FR,0401_c1v1,im,5,2779,7
FR,0401_c1v1,im,5,3467,6
FR,0401_c1v1,im,5,3585,6
FR,0401_c1v1,im,5,3598,8
FR,0401_c1v1,im,5,4351,513
FR,0401_c1v1,im,6,2538,19
FR,0401_c1v1,im,6,2584,11
FR,0401_c1v1,im,6,3978,13
FR,0401_c1v1,im,6,4004,8
FR,0401_c1v1,im,6,4021,12
FR,0401_c1v1,im,6,4043,6
FR,0401_c1v1,im,6,4068,23
FR,0401_c1v1,im,6,4081,10
FR,0401_c1v1,im,6,4137,52
FR,0401_c1v1,im,6,4148,5
FR,0401_c1v1,im,6,4168,13
FR,0401_c1v1,im,6,4176,6
FR,0401_c1v1,im,6,4183,5
FR,0401_c1v1,im,6,4205,18
FR,0401_c1v1,im,6,4230,11
FR,0401_c1v1,im,6,4238,6
FR,0401_c1v1,im,6,4255,5
FR,0401_c1v1,im,6,4262,5
FR,0401_c1v1,im,6,4278,14
FR,0401_c1v1,im,6,4304,18
FR,0401_c1v1,im,6,4355,44
xx,0401_c1v2,FF,1,28,6
xx,0401_c1v2,FF,1,44,12
xx,0401_c1v2,FF,1,121,13
xx,0401_c1v2,FF,1,160,9
xx,0401_c1v2,FF,1,211,5
xx,0401_c1v2,FF,1,228,7
xx,0401_c1v2,FF,1,324,7
xx,0401_c1v2,FF,1,831,5
xx,0401_c1v2,FF,1,954,12
xx,0401_c1v2,FF,1,978,11
xx,0401_c1v2,FF,1,1601,5
xx,0401_c1v2,FF,1,1613,6
xx,0401_c1v2,FF,1,1648,10
xx,0401_c1v2,FF,1,1746,5
xx,0401_c1v2,FF,1,2194,10
xx,0401_c1v2,FF,1,2384,14
xx,0401_c1v2,FF,1,2400,8
xx,0401_c1v2,FF,1,2463,5
xx,0401_c1v2,FF,1,2477,8
xx,0401_c1v2,FF,1,2486,5
xx,0401_c1v2,FF,1,2497,7
xx,0401_c1v2,FF,1,2518,13
xx,0401_c1v2,FF,1,2919,7
xx,0401_c1v2,FF,1,2984,13
xx,0401_c1v2,FF,1,3012,15
xx,0401_c1v2,FF,1,3020,6
xx,0401_c1v2,FF,1,3044,22
xx,0401_c1v2,FF,1,3053,7
xx,0401_c1v2,FF,1,3080,6
xx,0401_c1v2,FF,1,3105,13
xx,0401_c1v2,FF,1,3138,6
xx,0401_c1v2,FF,1,3194,13
xx,0401_c1v2,FF,1,3657,12
xx,0401_c1v2,FF,1,3691,5
xx,0401_c1v2,FF,1,3764,7
xx,0401_c1v2,FF,1,3867,8
xx,0401_c1v2,FF,1,3953,10
xx,0401_c1v2,FF,1,4414,11
xx,0401_c1v2,FF,1,4514,6
xx,0401_c1v2,FF,1,4598,6
xx,0401_c1v2,FF,1,4632,30
xx,0401_c1v2,FF,1,4642,5
xx,0401_c1v2,FF,1,4663,15
xx,0401_c1v2,FF,2,903,7
xx,0401_c1v2,FF,2,2172,12
xx,0401_c1v2,FF,2,2499,5
xx,0401_c1v2,FF,2,2897,5
xx,0401_c1v2,FF,2,2909,8
xx,0401_c1v2,FF,2,3067,6
xx,0401_c1v2,FF,2,3076,5
xx,0401_c1v2,FF,2,3098,7
xx,0401_c1v2,FF,2,3134,5
xx,0401_c1v2,FF,2,3201,6
xx,0401_c1v2,FF,2,3753,6
xx,0401_c1v2,FF,2,3779,5
xx,0401_c1v2,FF,2,3891,11
xx,0401_c1v2,FF,2,3926,6
xx,0401_c1v2,FF,2,4394,8
xx,0401_c1v2,FF,2,4450,5
xx,0401_c1v2,FF,2,4533,6
xx,0401_c1v2,FF,2,4590,7
xx,0401_c1v2,FF,2,4606,14
xx,0401_c1v2,FF,2,4620,5
xx,0401_c1v2,FF,2,4655,17
xx,0401_c1v2,FF,2,4669,6
xx,0401_c1v2,FF,3,3671,10
xx,0401_c1v2,FF,3,3779,6
xx,0401_c1v2,FF,3,3893,5
xx,0401_c1v2,FF,3,3916,17
xx,0401_c1v2,FF,3,3943,6
xx,0401_c1v2,FF,3,3958,9
xx,0401_c1v2,FF,4,1458,6
xx,0401_c1v2,FF,4,1707,21
xx,0401_c1v2,FF,5,2281,6
xx,0401_c1v2,FF,5,2398,17
xx,0401_c1v2,FF,5,3658,5
xx,0401_c1v2,FF,5,3688,16
xx,0401_c1v2,FF,5,3746,6
xx,0401_c1v2,FF,5,3759,9
xx,0401_c1v2,FF,6,223,5
xx,0401_c1v2,FF,6,248,5
xx,0401_c1v2,FF,6,276,6
xx,0401_c1v2,FF,6,299,19
xx,0401_c1v2,FF,6,866,9
xx,0401_c1v2,FF,6,890,10
xx,0401_c1v2,FF,6,900,7
xx,0401_c1v2,FF,6,980,5
xx,0401_c1v2,FF,6,4353,6
xx,0401_c1v2,FF,6,4379,9
xx,0401_c1v2,FF,6,4435,5
xx,0401_c1v2,FF,6,4456,6
xx,0401_c1v2,FF,6,4571,6
xx,0401_c1v2,FF,6,4610,17
xx,0401_c1v2,FF,6,4644,31
xx,0401_c1v2,FF,6,4652,6
xx,0401_c1v2,FF,7,2934,5
xx,0401_c1v2,FF,7,2941,5
xx,0401_c1v2,FF,7,3119,7
xx,0401_c1v2,FF,7,3159,6
xx,0401_c1v2,FF,7,3709,5
xx,0401_c1v2,FF,7,3730,6
xx,0401_c1v2,FF,7,3753,6
xx,0401_c1v2,FF,7,4350,9
xx,0401_c1v2,FF,7,4358,5
xx,0401_c1v2,FF,7,4437,6
xx,0401_c1v2,FF,7,4444,5
xx,0401_c1v2,FF,7,4492,10
xx,0401_c1v2,FF,7,4521,11
xx,0401_c1v2,FF,7,4528,5
xx,0401_c1v2,FF,7,4554,6
xx,0401_c1v2,FF,7,4569,11
xx,0401_c1v2,FF,7,4585,5
xx,0401_c1v2,FF,7,4611,5
xx,0401_c1v2,FF,7,4627,9
xx,0401_c1v2,FF,7,4650,6
xx,0401_c1v2,FF,7,4668,7
xx,0401_c1v2,FF,8,1598,6
xx,0401_c1v2,FF,8,2324,5
xx,0401_c1v2,FF,8,2359,6
xx,0401_c1v2,FF,8,2370,6
xx,0401_c1v2,FF,8,2490,5
xx,0401_c1v2,FF,8,2885,5
xx,0401_c1v2,FF,8,3036,7
xx,0401_c1v2,FF,8,3735,31
xx,0401_c1v2,FF,8,3760,7
xx,0401_c1v2,FF,8,3784,9
xx,0401_c1v2,FF,8,3827,21
xx,0401_c1v2,FF,8,3907,15
xx,0401_c1v2,FF,8,4472,6
xx,0401_c1v2,FF,8,4497,18
xx,0401_c1v2,FF,8,4602,16
xx,0401_c1v2,FF,9,1582,7
xx,0401_c1v2,FF,9,1623,15
xx,0401_c1v2,FF,9,2343,5
xx,0401_c1v2,FF,9,2357,5
xx,0401_c1v2,FF,9,2416,6
xx,0401_c1v2,FF,9,2518,6
xx,0401_c1v2,FF,9,3017,5
xx,0401_c1v2,FF,11,813,6
xx,0401_c1v2,FF,11,863,14
xx,0401_c1v2,FF,11,899,12
xx,0401_c1v2,FF,11,1719,6
xx,0401_c1v2,FF,11,1735,11
xx,0401_c1v2,FF,11,2255,6
xx,0401_c1v2,FF,11,2296,8
xx,0401_c1v2,FF,11,2433,6
xx,0401_c1v2,FF,11,2442,6
xx,0401_c1v2,FF,11,2894,5
xx,0401_c1v2,FF,11,2960,10
xx,0401_c1v2,FF,11,3049,8
xx,0401_c1v2,FF,11,3083,8
xx,0401_c1v2,FF,11,3105,13
xx,0401_c1v2,FF,11,3702,9
xx,0401_c1v2,FF,11,3744,8
xx,0401_c1v2,FF,11,3812,17
xx,0401_c1v2,FF,11,3827,13
xx,0401_c1v2,FF,11,3852,5
xx,0401_c1v2,FF,11,3869,8
xx,0401_c1v2,FF,11,3883,8
xx,0401_c1v2,FF,11,3906,6
xx,0401_c1v2,FF,11,3927,6
xx,0401_c1v2,FF,11,3943,8
xx,0401_c1v2,FF,11,3956,8
xx,0401_c1v2,FF,11,4463,6
xx,0401_c1v2,FF,11,4485,6
xx,0401_c1v2,FF,12,169,5
xx,0401_c1v2,FF,12,3075,61
xx,0401_c1v2,FF,12,3095,13
xx,0401_c1v2,FF,12,3165,30
xx,0401_c1v2,FF,12,3221,41
xx,0401_c1v2,FF,16,2891,5
xx,0401_c1v2,FF,16,3165,5
xx,0401_c1v2,FF,16,3724,5
xx,0401_c1v2,FF,16,3736,7
xx,0401_c1v2,im,1,443,5
xx,0401_c1v2,im,1,457,5
xx,0401_c1v2,im,1,464,5
xx,0401_c1v2,im,1,1205,11
xx,0401_c1v2,im,1,1225,7
xx,0401_c1v2,im,1,1250,5
xx,0401_c1v2,im,1,1414,9
xx,0401_c1v2,im,1,1801,7
xx,0401_c1v2,im,1,1815,6
xx,0401_c1v2,im,1,2011,14
xx,0401_c1v2,im,1,2021,7
xx,0401_c1v2,im,1,2058,9
xx,0401_c1v2,im,1,2085,16
xx,0401_c1v2,im,1,2094,7
xx,0401_c1v2,im,1,2119,7
xx,0401_c1v2,im,1,2164,13
xx,0401_c1v2,im,1,2531,8
xx,0401_c1v2,im,1,2559,10
xx,0401_c1v2,im,1,2610,10
xx,0401_c1v2,im,1,2731,9
xx,0401_c1v2,im,1,2794,13
xx,0401_c1v2,im,1,2801,5
xx,0401_c1v2,im,1,3320,5
xx,0401_c1v2,im,1,3391,5
xx,0401_c1v2,im,1,3410,9
xx,0401_c1v2,im,1,3456,5
xx,0401_c1v2,im,1,3478,7
xx,0401_c1v2,im,1,3503,23
xx,0401_c1v2,im,1,3961,6
xx,0401_c1v2,im,1,3983,6
xx,0401_c1v2,im,1,4040,7
xx,0401_c1v2,im,1,4049,6
xx,0401_c1v2,im,1,4068,17
xx,0401_c1v2,im,1,4159,17
xx,0401_c1v2,im,2,1830,6
xx,0401_c1v2,im,2,1862,8
xx,0401_c1v2,im,2,1869,5
xx,0401_c1v2,im,2,1933,7
xx,0401_c1v2,im,2,1951,16
xx,0401_c1v2,im,2,1959,5
xx,0401_c1v2,im,2,2036,9
xx,0401_c1v2,im,2,2100,7
xx,0401_c1v2,im,2,2112,10
xx,0401_c1v2,im,2,2155,12
xx,0401_c1v2,im,2,2521,5
xx,0401_c1v2,im,2,2573,9
xx,0401_c1v2,im,2,2591,8
xx,0401_c1v2,im,2,2617,11
xx,0401_c1v2,im,2,2679,20
xx,0401_c1v2,im,2,2702,14
xx,0401_c1v2,im,2,2715,11
xx,0401_c1v2,im,2,2729,12
xx,0401_c1v2,im,2,2737,6
xx,0401_c1v2,im,2,2761,15
xx,0401_c1v2,im,2,2776,13
xx,0401_c1v2,im,2,2792,5
xx,0401_c1v2,im,2,2831,35
xx,0401_c1v2,im,2,2843,7
xx,0401_c1v2,im,2,2874,7
xx,0401_c1v2,im,2,3302,7
xx,0401_c1v2,im,2,3316,8
xx,0401_c1v2,im,2,3356,5
xx,0401_c1v2,im,2,3364,6
xx,0401_c1v2,im,2,3385,16
xx,0401_c1v2,im,2,3962,8
xx,0401_c1v2,im,2,3981,5
xx,0401_c1v2,im,3,2000,144
xx,0401_c1v2,im,3,4034,19
xx,0401_c1v2,im,3,4044,5
xx,0401_c1v2,im,3,4053,5
xx,0401_c1v2,im,3,4143,8
xx,0401_c1v2,im,3,4169,8
xx,0401_c1v2,im,3,4179,5
xx,0401_c1v2,im,3,4195,7
xx,0401_c1v2,im,3,4239,6
xx,0401_c1v2,im,3,4278,6
xx,0401_c1v2,im,4,4123,5
xx,0401_c1v2,im,4,4263,6
xx,0401_c1v2,im,4,4298,12
xx,0401_c1v2,im,5,1837,6
xx,0401_c1v2,im,5,1849,8
xx,0401_c1v2,im,5,1868,9
xx,0401_c1v2,im,5,1909,6
xx,0401_c1v2,im,5,2004,7
xx,0401_c1v2,im,5,2867,6
xx,0401_c1v2,im,5,3267,12
xx,0401_c1v2,im,5,3336,6
xx,0401_c1v2,im,5,3350,6
xx,0401_c1v2,im,5,3382,16
xx,0401_c1v2,im,5,3452,6
xx,0401_c1v2,im,5,3527,6
xx,0401_c1v2,im,5,3538,8
xx,0401_c1v2,im,5,3560,10
xx,0401_c1v2,im,5,3973,8
xx,0401_c1v2,im,5,3981,6
xx,0401_c1v2,im,6,402,13
xx,0401_c1v2,im,6,503,7
xx,0401_c1v2,im,6,551,7
xx,0401_c1v2,im,6,568,9
xx,0401_c1v2,im,6,593,13
xx,0401_c1v2,im,6,602,7
xx,0401_c1v2,im,6,642,35
xx,0401_c1v2,im,6,656,12
xx,0401_c1v2,im,6,683,7
xx,0401_c1v2,im,6,743,52
xx,0401_c1v2,im,6,1108,18
xx,0401_c1v2,im,6,1139,25
xx,0401_c1v2,im,6,1164,23
xx,0401_c1v2,im,6,1225,9
xx,0401_c1v2,im,6,1234,5
xx,0401_c1v2,im,6,1305,11
xx,0401_c1v2,im,6,1367,13
xx,0401_c1v2,im,6,2549,695
xx,0401_c1v2,im,6,2560,6
xx,0401_c1v2,im,6,3025,148
xx,0401_c1v2,im,6,3258,9
xx,0401_c1v2,im,6,3505,7
xx,0401_c1v2,im,6,3517,10
xx,0401_c1v2,im,6,4061,7
xx,0401_c1v2,im,6,4131,24
xx,0401_c1v2,im,6,4230,7
xx,0401_c1v2,im,6,4245,13
xx,0401_c1v2,im,6,4258,5
xx,0401_c1v2,im,7,3302,6
xx,0401_c1v2,im,7,3313,8
xx,0401_c1v2,im,7,3409,5
xx,0401_c1v2,im,7,3571,19
xx,0401_c1v2,im,7,3586,5
xx,0401_c1v2,im,7,3604,11
xx,0401_c1v2,im,7,4000,5
xx,0401_c1v2,im,7,4071,5
xx,0401_c1v2,im,7,4229,8
xx,0401_c1v2,im,8,2580,5
xx,0401_c1v2,im,8,2617,6
xx,0401_c1v2,im,8,2645,23
xx,0401_c1v2,im,8,2692,32
xx,0401_c1v2,im,8,2707,6
xx,0401_c1v2,im,8,2756,5
xx,0401_c1v2,im,8,2826,11
xx,0401_c1v2,im,8,2855,22
xx,0401_c1v2,im,8,3532,5
xx,0401_c1v2,im,8,3996,8
xx,0401_c1v2,im,8,4030,5
xx,0401_c1v2,im,8,4074,5
xx,0401_c1v2,im,8,4212,7
xx,0401_c1v2,im,8,4230,5
xx,0401_c1v2,im,8,4253,5
xx,0401_c1v2,im,9,1993,9
xx,0401_c1v2,im,9,2563,7
xx,0401_c1v2,im,9,3436,16
xx,0401_c1v2,im,11,1889,10
xx,0401_c1v2,im,11,1902,6
xx,0401_c1v2,im,11,1926,8
xx,0401_c1v2,im,11,2010,6
xx,0401_c1v2,im,11,2563,19
xx,0401_c1v2,im,11,2621,11
xx,0401_c1v2,im,11,2687,7
xx,0401_c1v2,im,11,2704,5
xx,0401_c1v2,im,11,2735,20
xx,0401_c1v2,im,11,2746,6
xx,0401_c1v2,im,11,2779,17
xx,0401_c1v2,im,11,2828,10
xx,0401_c1v2,im,11,2854,12
xx,0401_c1v2,im,11,3388,7
xx,0401_c1v2,im,11,3445,21
xx,0401_c1v2,im,11,3453,6
xx,0401_c1v2,im,11,3503,8
xx,0401_c1v2,im,11,3973,6
xx,0401_c1v2,im,11,4005,15
xx,0401_c1v2,im,11,4017,9
xx,0401_c1v2,im,11,4043,5
xx,0401_c1v2,im,11,4071,5
xx,0401_c1v2,im,11,4101,26
xx,0401_c1v2,im,11,4134,7
xx,0401_c1v2,im,11,4177,7
xx,0401_c1v2,im,11,4229,5
xx,0401_c1v2,im,12,2549,499
xx,0401_c1v2,im,12,2593,39
xx,0401_c1v2,im,12,2616,5
xx,0401_c1v2,im,12,3256,20
xx,0401_c1v2,im,12,3398,34
xx,0401_c1v2,im,12,3415,10
xx,0401_c1v2,im,12,3555,25
xx,0401_c1v2,im,12,3605,7
xx,0401_c1v2,im,12,4048,8
xx,0401_c1v2,im,12,4065,6
xx,0401_c1v2,im,12,4077,8
xx,0401_c1v2,im,12,4101,22
xx,0401_c1v2,im,12,4125,17
xx,0401_c1v2,im,12,4444,237
xx,0401_c1v2,im,15,3265,8
xx,0401_c1v2,im,16,1878,7
FR,0401_c1v3,FF,1,12,6
FR,0401_c1v3,FF,1,65,7
FR,0401_c1v3,FF,1,111,7
FR,0401_c1v3,FF,1,291,8
FR,0401_c1v3,FF,1,305,5
FR,0401_c1v3,FF,1,1486,15
FR,0401_c1v3,FF,1,1774,6
FR,0401_c1v3,FF,1,3620,9
FR,0401_c1v3,FF,1,3648,7
FR,0401_c1v3,FF,1,3672,7
FR,0401_c1v3,FF,1,3688,5
FR,0401_c1v3,FF,1,3798,98
FR,0401_c1v3,FF,1,3812,7
FR,0401_c1v3,FF,1,3844,10
FR,0401_c1v3,FF,1,3865,17
FR,0401_c1v3,FF,1,3882,12
FR,0401_c1v3,FF,1,3916,14
FR,0401_c1v3,FF,1,3924,5
FR,0401_c1v3,FF,1,3953,7
FR,0401_c1v3,FF,1,4356,13
FR,0401_c1v3,FF,1,4379,6
FR,0401_c1v3,FF,1,4398,11
FR,0401_c1v3,FF,1,4412,11
FR,0401_c1v3,FF,1,4471,7
FR,0401_c1v3,FF,1,4521,7
FR,0401_c1v3,FF,1,4531,5
FR,0401_c1v3,FF,1,4582,7
FR,0401_c1v3,FF,1,4632,7
FR,0401_c1v3,FF,2,747,5
FR,0401_c1v3,FF,2,971,9
FR,0401_c1v3,FF,2,1037,7
FR,0401_c1v3,FF,2,1047,6
FR,0401_c1v3,FF,2,1487,18
FR,0401_c1v3,FF,2,1553,12
FR,0401_c1v3,FF,2,1647,13
FR,0401_c1v3,FF,2,1655,6
FR,0401_c1v3,FF,2,1669,6
FR,0401_c1v3,FF,2,1692,21
FR,0401_c1v3,FF,2,1702,8
FR,0401_c1v3,FF,2,1723,17
FR,0401_c1v3,FF,2,1792,5
FR,0401_c1v3,FF,2,1800,6
FR,0401_c1v3,FF,2,2204,15
FR,0401_c1v3,FF,2,2215,6
FR,0401_c1v3,FF,2,2292,6
FR,0401_c1v3,FF,2,2320,9
FR,0401_c1v3,FF,2,2343,21
FR,0401_c1v3,FF,2,2402,6
FR,0401_c1v3,FF,2,2448,5
FR,0401_c1v3,FF,2,2460,7
FR,0401_c1v3,FF,2,2476,5
FR,0401_c1v3,FF,2,2519,5
FR,0401_c1v3,FF,2,3035,22
FR,0401_c1v3,FF,2,3623,7
FR,0401_c1v3,FF,2,3663,5
FR,0401_c1v3,FF,2,3817,6
FR,0401_c1v3,FF,2,3883,6
FR,0401_c1v3,FF,2,3909,15
FR,0401_c1v3,FF,2,3923,12
FR,0401_c1v3,FF,2,3960,7
FR,0401_c1v3,FF,2,4398,7
FR,0401_c1v3,FF,2,4475,7
FR,0401_c1v3,FF,2,4574,6
FR,0401_c1v3,FF,3,3799,7
FR,0401_c1v3,FF,3,4377,5
FR,0401_c1v3,FF,4,244,18
FR,0401_c1v3,FF,4,262,6
FR,0401_c1v3,FF,4,321,6
FR,0401_c1v3,FF,4,329,6
FR,0401_c1v3,FF,4,731,6
FR,0401_c1v3,FF,4,767,8
FR,0401_c1v3,FF,4,829,6
FR,0401_c1v3,FF,4,951,6
FR,0401_c1v3,FF,4,978,5
FR,0401_c1v3,FF,4,1003,12
FR,0401_c1v3,FF,4,1045,13
FR,0401_c1v3,FF,4,1612,7
FR,0401_c1v3,FF,4,1691,67
FR,0401_c1v3,FF,4,1789,12
FR,0401_c1v3,FF,4,2457,8
FR,0401_c1v3,FF,4,3002,7
FR,0401_c1v3,FF,4,3749,79
FR,0401_c1v3,FF,4,3809,7
FR,0401_c1v3,FF,4,3866,8
FR,0401_c1v3,FF,4,4432,6
FR,0401_c1v3,FF,4,4474,5
FR,0401_c1v3,FF,4,4598,11
FR,0401_c1v3,FF,5,799,13
FR,0401_c1v3,FF,5,945,5
FR,0401_c1v3,FF,5,952,5
FR,0401_c1v3,FF,5,1526,9
FR,0401_c1v3,FF,5,1558,6
FR,0401_c1v3,FF,5,1584,24
FR,0401_c1v3,FF,5,1596,10
FR,0401_c1v3,FF,5,1641,5
FR,0401_c1v3,FF,5,2186,5
FR,0401_c1v3,FF,5,2922,5
FR,0401_c1v3,FF,5,3026,6
FR,0401_c1v3,FF,5,3059,20
FR,0401_c1v3,FF,5,3100,5
FR,0401_c1v3,FF,5,3182,7
FR,0401_c1v3,FF,5,3792,41
FR,0401_c1v3,FF,5,4387,10
FR,0401_c1v3,FF,5,4410,19
FR,0401_c1v3,FF,5,4425,7
FR,0401_c1v3,FF,5,4495,26
FR,0401_c1v3,FF,6,311,5
FR,0401_c1v3,FF,6,977,6
FR,0401_c1v3,FF,6,1044,6
FR,0401_c1v3,FF,6,2415,18
FR,0401_c1v3,FF,6,2934,39
